Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Account__c,Autopilot__c,Battery__c,Billing_Status__c,Cancelled__c,Delivery_Date__c,Hydraulic_System__c,Interior__c,Loan_Application__c,Manufacturing_Status__c,Model__c,Owner__c,Paint__c,Payment_Type__c,Prediction_Sample__c,Price__c,Rear_Seats__c,SAP_ID__c,Self_Driving__c,Spoiler__c,Status__c,Sunroof__c,Web_ID__c,Wheels__c,Year__c
a040U000002BaGiQAK,0050U000003lEZMQA2,,V-000117,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUokQAG,,100P kWh,Not Invoiced,,,1,Black Premium,,,Flint,0030U00000qIjqfQAC,4150,Loan,,49675,1,,1,1,Ownership,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaGjQAK,0050U000003lEZMQA2,,V-000118,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUolQAG,,100 kWh,Not Invoiced,,,,Light Premium,,Shipping,Flash,0030U00000qIjqgQAC,1000,Cash,,62075,1,,,1,Manufacturing,,,"19"" Silver Wheels",2020
a040U000002BaGkQAK,0050U000003lEZMQA2,,V-000119,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUomQAG,,100P kWh,Not Invoiced,,,1,Light Premium,,,Flash,0030U00000qIjqhQAC,230,Cash,,67400,1,,1,,Delivery,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaGlQAK,0050U000003lEZMQA2,,V-000120,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUonQAG,1,100P kWh,Not Invoiced,,,,Black Textile,,,Flare,0030U00000qIjqiQAC,1000,Loan,,60775,,,1,1,Purchase,,,"19"" Silver Wheels",2020
a040U000002BaGmQAK,0050U000003lEZMQA2,,V-000121,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUooQAG,1,100P kWh,Not Invoiced,1,,1,Black Textile,,,Flare,0030U00000qIjqjQAC,130,Cash,,60900,1,,,,Purchase,1,,"19"" Silver Wheels",2020
a040U000002BaGnQAK,0050U000003lEZMQA2,,V-000122,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUopQAG,1,100P kWh,Not Invoiced,,,,Black Premium,,,Flint,0030U00000qIjqkQAC,130,Cash,,48500,,,,,Ownership,1,,"19"" Onyx Black Spinners",2020
a040U000002BaGoQAK,0050U000003lEZMQA2,,V-000123,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUoqQAG,1,100P kWh,Not Invoiced,,,1,Light Premium,,Stamping,Flash,0030U00000qIjqlQAC,130,Cash,,72600,,,1,,Manufacturing,1,,"19"" Onyx Black Spinners",2020
a040U000002BaGpQAK,0050U000003lEZMQA2,,V-000124,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUorQAG,,100 kWh,Not Invoiced,,,,Light Premium,,,Flare,0030U00000qIjqmQAC,4150,Loan,,56575,1,,1,1,Ownership,1,,"19"" Onyx Black Spinners",2020
a040U000002BaGqQAK,0050U000003lEZMQA2,,V-000125,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUosQAG,1,100P kWh,Not Invoiced,,,,White Premium,,,Flash,0030U00000qIjqnQAC,230,Cash,,70775,,,1,1,Delivery,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaGrQAK,0050U000003lEZMQA2,,V-000126,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUotQAG,,75 kWh,Not Invoiced,,,,Black Textile,,,Flare,0030U00000qIjqoQAC,230,Cash,,47800,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaGsQAK,0050U000003lEZMQA2,,V-000127,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUouQAG,,100 kWh,Not Invoiced,,,,Light Premium,,Painting,Flare,0030U00000qIjqpQAC,130,Loan,,54500,,,1,,Manufacturing,1,,"19"" Silver Wheels",2020
a040U000002BaGtQAK,0050U000003lEZMQA2,,V-000128,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUovQAG,1,75 kWh,Not Invoiced,,,,Light Premium,,Assembly,Flare,0030U00000qIjqqQAC,130,Loan,,50000,,,,,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaGuQAK,0050U000003lEZMQA2,,V-000129,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUowQAG,,100P kWh,Not Invoiced,,,,Light Premium,,,Flare,0030U00000qIjqrQAC,1000,Cash,,58575,1,,1,1,Delivery,1,,"19"" Silver Wheels",2020
a040U000002BaGvQAK,0050U000003lEZMQA2,,V-000130,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUoxQAG,1,100P kWh,Not Invoiced,,,1,Black Premium,,,Flash,0030U00000qIjqsQAC,4150,,,,,,,,Evaluation,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaGwQAK,0050U000003lEZMQA2,,V-000131,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUoyQAG,1,100P kWh,Not Invoiced,,,,Cream Premium,,Welding,Flint,0030U00000qIjqtQAC,1000,Cash,,52075,1,,1,1,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaGxQAK,0050U000003lEZMQA2,,V-000132,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUozQAG,,100 kWh,Not Invoiced,,,,Light Premium,,,Flare,0030U00000qIjquQAC,1000,Cash,,52800,1,,,,Purchase,1,,"19"" Onyx Black Spinners",2020
a040U000002BaGyQAK,0050U000003lEZMQA2,,V-000133,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUp0QAG,,100P kWh,Not Invoiced,,,,Black Premium,,,Flash,0030U00000qIjqvQAC,1000,Loan,,67800,1,,1,,Ownership,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaGzQAK,0050U000003lEZMQA2,,V-000134,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUp1QAG,1,100P kWh,Not Invoiced,,,,White Premium,,,Flare,0030U00000qIjqwQAC,130,Loan,,60000,,,1,,Ownership,,,"19"" Onyx Black Spinners",2020
a040U000002BaH0QAK,0050U000003lEZMQA2,,V-000135,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUp2QAG,1,100P kWh,Not Invoiced,,,1,Cream Premium,,,Flint,0030U00000qIjqxQAC,4150,Loan,,53900,1,,1,,Purchase,1,,"19"" Silver Wheels",2020
a040U000002BaH1QAK,0050U000003lEZMQA2,,V-000136,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUp3QAG,,100 kWh,Not Invoiced,,,,Cream Premium,,,Flash,0030U00000qIjqyQAC,1000,,,,,,1,,Evaluation,1,,"19"" Silver Wheels",2020
a040U000002BaH2QAK,0050U000003lEZMQA2,,V-000137,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUp4QAG,1,100P kWh,Not Invoiced,,,1,Black Premium,,,Flint,0030U00000qIjqzQAC,0,,,,,,,1,Evaluation,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaH3QAK,0050U000003lEZMQA2,,V-000138,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUp5QAG,,100 kWh,Not Invoiced,,,,White Premium,,,Flint,0030U00000qIjr0QAC,4150,Loan,,40775,,,,1,Ownership,,,"19"" Onyx Black Spinners",2020
a040U000002BaH4QAK,0050U000003lEZMQA2,,V-000139,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUp6QAG,1,100 kWh,Not Invoiced,,,,Black Textile,,Shipping,Flare,0030U00000qIjr1QAC,230,Cash,,58775,,,1,1,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaH5QAK,0050U000003lEZMQA2,,V-000140,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUp7QAG,,75 kWh,Not Invoiced,,,,Black Premium,,,Flare,0030U00000qIjr2QAC,55,Loan,,46300,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaH6QAK,0050U000003lEZMQA2,,V-000141,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUp8QAG,,100 kWh,Not Invoiced,,,,White Premium,,,Flint,0030U00000qIjr3QAC,130,Loan,,42075,1,,,1,Delivery,,,"19"" Silver Wheels",2020
a040U000002BaH7QAK,0050U000003lEZMQA2,,V-000142,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUp9QAG,,75 kWh,Not Invoiced,,,,Light Premium,,,Flare,0030U00000qIjr4QAC,0,Cash,,50275,,,1,1,Delivery,1,,"19"" Onyx Black Spinners",2020
a040U000002BaH8QAK,0050U000003lEZMQA2,,V-000143,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpAQAW,,100 kWh,Not Invoiced,,,,Black Textile,,,Flint,0030U00000qIjr5QAC,230,Loan,,43000,,,1,,Purchase,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaH9QAK,0050U000003lEZMQA2,,V-000144,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpBQAW,1,100P kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0030U00000qIjr6QAC,4150,,,,1,,1,,Evaluation,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHAQA0,0050U000003lEZMQA2,,V-000145,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpCQAW,,100P kWh,Not Invoiced,,,,Light Premium,,Assembly,Flare,0030U00000qIjr7QAC,55,Loan,,57800,1,,1,,Manufacturing,1,,"19"" Silver Wheels",2020
a040U000002BaHBQA0,0050U000003lEZMQA2,,V-000146,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpDQAW,1,75 kWh,Not Invoiced,,,,Light Premium,,,Flint,0030U00000qIjr8QAC,4150,Cash,,40000,,,,,Delivery,,,"19"" Onyx Black Spinners",2020
a040U000002BaHCQA0,0050U000003lEZMQA2,,V-000147,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpEQAW,1,100 kWh,Not Invoiced,,,1,Light Premium,,Stamping,Flare,0030U00000qIjr9QAC,230,Cash,,59875,,,1,1,Manufacturing,,,"19"" Onyx Black Spinners",2020
a040U000002BaHDQA0,0050U000003lEZMQA2,,V-000148,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpFQAW,,100 kWh,Not Invoiced,,,1,Light Premium,,,Flare,0030U00000qIjrAQAS,4150,Loan,,55400,1,,1,,Purchase,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHEQA0,0050U000003lEZMQA2,,V-000149,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpGQAW,,75 kWh,Not Invoiced,,,,Cream Premium,,Delivered,Flash,0030U00000qIjrBQAS,230,Cash,,60275,,,1,1,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaJfQAK,0050U000003lEZMQA2,,V-000300,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUrhQAG,1,75 kWh,Not Invoiced,,,1,Light Premium,,,Flare,0030U00000qIjtcQAC,4150,Loan,,56175,1,,1,1,Purchase,,,"19"" Silver Wheels",2020
a040U000002BaJgQAK,0050U000003lEZMQA2,,V-000301,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUriQAG,1,100 kWh,Not Invoiced,,,1,Black Textile,,,Flare,0030U00000qIjtdQAC,4150,Cash,,60400,1,,1,,Ownership,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaJhQAK,0050U000003lEZMQA2,,V-000302,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUrjQAG,1,75 kWh,Not Invoiced,,,1,White Premium,,,Flare,0030U00000qIjteQAC,130,Loan,,51100,,,,,Delivery,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaJiQAK,0050U000003lEZMQA2,,V-000303,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUrkQAG,1,100 kWh,Not Invoiced,,,1,Black Premium,,,Flare,0030U00000qIjtfQAC,4150,Loan,,58900,1,,,,Delivery,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaJjQAK,0050U000003lEZMQA2,,V-000304,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUrlQAG,,100 kWh,Not Invoiced,,,,Cream Premium,,,Flash,0030U00000qIjtgQAC,4150,Loan,,65275,,,1,1,Delivery,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaJkQAK,0050U000003lEZMQA2,,V-000305,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUrmQAG,,100 kWh,Not Invoiced,,,,Light Premium,,Backlog,Flare,0030U00000qIjthQAC,130,Cash,,55275,,,1,1,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaJlQAK,0050U000003lEZMQA2,,V-000306,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUrnQAG,1,100P kWh,Not Invoiced,,,1,White Premium,,,Flint,0030U00000qIjtiQAC,230,Cash,,48875,,,,1,Delivery,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaJmQAK,0050U000003lEZMQA2,,V-000307,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUroQAG,1,100 kWh,Not Invoiced,,,1,Black Premium,,,Flash,0030U00000qIjtjQAC,55,Cash,,68900,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaJnQAK,0050U000003lEZMQA2,,V-000308,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUrpQAG,1,75 kWh,Not Invoiced,,,1,Cream Premium,,,Flint,0030U00000qIjtkQAC,1000,,,,1,,1,1,Evaluation,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaJoQAK,0050U000003lEZMQA2,,V-000309,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUrqQAG,,75 kWh,Not Invoiced,,,1,Black Premium,,,Flash,0030U00000qIjtlQAC,130,Cash,,56100,,,,,Delivery,,,"19"" Silver Wheels",2020
a040U000002BaJpQAK,0050U000003lEZMQA2,,V-000310,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUrrQAG,,100 kWh,Not Invoiced,,,1,Black Premium,,Welding,Flash,0030U00000qIjtmQAC,55,Cash,,61875,,,,1,Manufacturing,,,"19"" Silver Wheels",2020
a040U000002BaJqQAK,0050U000003lEZMQA2,,V-000311,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUrsQAG,1,100 kWh,Not Invoiced,,,1,Black Textile,,,Flash,0030U00000qIjtnQAC,55,Loan,,66875,,,,1,Ownership,,,"19"" Onyx Black Spinners",2020
a040U000002BaJrQAK,0050U000003lEZMQA2,,V-000312,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUrtQAG,,75 kWh,Not Invoiced,1,,1,Light Premium,,,Flare,0030U00000qIjtoQAC,1000,Cash,,46875,,,,1,Purchase,,,"19"" Onyx Black Spinners",2020
a040U000002BaJsQAK,0050U000003lEZMQA2,,V-000313,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUruQAG,,100P kWh,Not Invoiced,,,1,Light Premium,,,Flint,0030U00000qIjtpQAC,4150,Loan,,46875,,,1,1,Purchase,,,"19"" Onyx Black Spinners",2020
a040U000002BaJtQAK,0050U000003lEZMQA2,,V-000314,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUrvQAG,,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0030U00000qIjtqQAC,4150,Cash,,57675,1,,1,1,Delivery,1,,"19"" Onyx Black Spinners",2020
a040U000002BaJuQAK,0050U000003lEZMQA2,,V-000315,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUrwQAG,,75 kWh,Not Invoiced,,,,Cream Premium,,Delivered,Flash,0030U00000qIjtrQAC,0,Cash,,58000,,,1,,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaJvQAK,0050U000003lEZMQA2,,V-000316,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUrxQAG,1,75 kWh,Not Invoiced,,,1,Light Premium,,,Flash,0030U00000qIjtsQAC,4150,Cash,,64675,1,,,1,Ownership,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaJwQAK,0050U000003lEZMQA2,,V-000317,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUryQAG,1,75 kWh,Not Invoiced,,,,Black Premium,,,Flare,0030U00000qIjttQAC,230,Loan,,55275,,,1,1,Purchase,1,,"19"" Onyx Black Spinners",2020
a040U000002BaJxQAK,0050U000003lEZMQA2,,V-000318,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUrzQAG,,75 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0030U00000qIjtuQAC,1000,Cash,,47275,,,,1,Delivery,1,,"19"" Silver Wheels",2020
a040U000002BaJyQAK,0050U000003lEZMQA2,,V-000319,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUs0QAG,1,100 kWh,Not Invoiced,,,,Light Premium,,,Flare,0030U00000qIjtvQAC,130,Cash,,57275,,,,1,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaJzQAK,0050U000003lEZMQA2,,V-000320,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUs1QAG,1,100 kWh,Not Invoiced,,,1,Light Premium,,,Flash,0030U00000qIjtwQAC,1000,Loan,,67600,,,,,Delivery,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaK0QAK,0050U000003lEZMQA2,,V-000321,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUs2QAG,,75 kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0030U00000qIjtxQAC,130,Loan,,49875,,,1,1,Purchase,,,"19"" Silver Wheels",2020
a040U000002BaK1QAK,0050U000003lEZMQA2,,V-000322,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUs3QAG,,100P kWh,Not Invoiced,,,,Light Premium,,Shipping,Flash,0030U00000qIjtyQAC,230,Loan,,63500,,,,,Manufacturing,1,,"19"" Onyx Black Spinners",2020
a040U000002BaK2QAK,0050U000003lEZMQA2,,V-000323,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUs4QAG,1,100 kWh,Not Invoiced,,,1,Light Premium,,,Flint,0030U00000qIjtzQAC,230,Cash,,48175,1,,,1,Ownership,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaK3QAK,0050U000003lEZMQA2,,V-000324,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUs5QAG,,75 kWh,Not Invoiced,,,1,Light Premium,,,Flare,0030U00000qIju0QAC,0,Loan,,48175,1,,,1,Purchase,,,"19"" Onyx Black Spinners",2020
a040U000002BaK4QAK,0050U000003lEZMQA2,,V-000325,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUs6QAG,,100 kWh,Not Invoiced,,,1,Light Premium,,,Flare,0030U00000qIju1QAC,230,Cash,,53175,1,,,1,Purchase,,,"19"" Silver Wheels",2020
